,device_id,velocity,speed,temperature,pressure,humidity
54,3,0.7187029573572669,0.051619932144842395,0.06763869725974181,0.7336458510018434,0.2735052768159717
55,1,0.47593492924925895,0.3245820293859395,0.11903233952186176,0.35897812993861244,0.7437340472870333
56,4,0.5715955272870626,0.8002112565303302,0.7006906306491019,0.9133242837531326,0.1577714892480967
57,10,0.039290653293355904,0.41068311967834503,0.8889440402278928,0.7221701066651144,0.6188992480738027
58,9,0.3033085344168367,0.5504975265804024,0.06879895554434312,0.7246407838644258,0.37903289451203304
59,0,0.4780650757026915,0.40524357773355046,0.13165429174199117,0.7988702730623966,0.6032707481375266
60,2,0.609451249977857,0.660475499656336,0.5288825810787112,0.30419855304681476,0.7071283958549638
61,6,0.8651864490827602,0.3077558684851841,0.04912643323827803,0.7212608007633803,0.9200975317176062
62,2,0.6498201180655161,0.8485840189180067,0.24390088238676166,0.02558754091315074,0.36267903428684045
63,4,0.5813668317873636,0.4175081056704718,0.08773830435795293,0.4581693495474003,0.08760551650129011
64,10,0.152676068477406,0.8034718445679084,0.667950933907628,0.3279131947144225,0.8136005984523147
65,7,0.041288904714030905,0.5197146097888263,0.2334081689974269,0.28880340151912887,0.22396693250404354
66,8,0.28344609223867234,0.362545368736398,0.402809625590136,0.37221981404293636,0.9671903380401119
67,7,0.3845446448635914,0.49235432819023905,0.15152702218709868,0.3310180625423331,0.29876973784979644
68,7,0.20799955880311127,0.8107615540993943,0.5699124699457381,0.15886151762112977,0.41487720140172246
69,8,0.3656696688399922,0.42132762784375066,0.8644084523632865,0.5825771941002024,0.44236386375965586
70,0,0.5552110818270919,0.9750849955552571,0.5971127560311247,0.8222601216591863,0.5916260762868655
71,4,0.05061909221155725,0.3178412558406475,0.3336384183454858,0.35511820850360887,0.7286034162672721
72,10,0.5510833366694787,0.14508116887783717,0.37969490815116624,0.5943644657096379,0.19774506849446782
73,4,0.3224584958716812,0.33653265044903846,0.05444391885373023,0.8176059498650917,0.0003893450871339521
74,1,0.03005993852259503,0.5951515228435764,0.44274286291609954,0.12632838667956026,0.4770814261813794
75,9,0.18673149584386906,0.17350933237567434,0.9598504102496285,0.7046467807844431,0.7096092260863639
76,5,0.030662950698928215,0.6250293054197587,0.8908111802521664,0.7091638629592972,0.7535475806907334
77,7,0.7055401250454745,0.3758023773094842,0.6716140578989744,0.8411198399889948,0.34260144059822784
78,6,0.11920374968038583,0.2371897307558698,0.11194260778044529,0.48440062095525016,0.5237808022953652
79,7,0.18585006434826135,0.35362406140430713,0.2943003863743866,0.7873937473173553,0.9527418743925298
80,10,0.7836597900953955,0.8127166147856538,0.7718372944768326,0.6087747124602817,0.9440068971128391
81,3,0.8276362938568713,0.6468580749442996,0.5593049449127918,0.2189739196753283,0.8601618440585621
82,9,0.40536242577144044,0.6084530677313728,0.5970621599213591,0.6006422257506906,0.6586638324434064
83,5,0.07551527034365002,0.021462987628128816,0.6376932595509079,0.5583566808248229,0.7218254264451892
84,10,0.7710154039116578,0.32989873386003277,0.21087688432973062,0.8163394389907048,0.9625517564768782
85,6,0.30281662041761104,0.12133205344865694,0.1398953548016969,0.6931179324242414,0.11062435067179921
86,4,0.2648053304002914,0.7733709304854985,0.532823149394401,0.6802694817488597,0.5379502925853267
87,2,0.8660480547216437,0.12536180593573876,0.7262611728083801,0.6555135549123525,0.14756710833397402
88,9,0.6731395448301423,0.37963254667046087,0.7703606632280164,0.3924473755545803,0.20783576780310375
89,9,0.8457977763714941,0.13050262803183688,0.43575239090817297,0.47497759370738935,0.728035513966048
90,9,0.2853752472089188,0.6554715943713983,0.4666362637900464,0.5648203658367899,0.6373942330412281
91,6,0.29152180132120586,0.7882189709288089,0.18724092914398616,0.3320395063803768,0.6840066270226605
92,2,0.48937679178264315,0.9368604751413618,0.7909214617204241,0.3832557300908028,0.15118127771746848
93,2,0.5534723907197219,0.21702217899017762,0.7722477200908162,0.9395773158023768,0.9045031035795931
94,5,0.9737625940965504,0.05111007982388782,0.839627742859333,0.2960188905977439,0.8602176344128134
95,0,0.7761551331317497,0.33900261257744124,0.12749445110841517,0.25381026035444076,0.8601156060023699
96,8,0.4944568436690008,0.4144116446470738,0.8012499226492498,0.6832528808738166,0.10618170717793007
97,7,0.22002227245587846,0.406092654442884,0.7747053122432145,0.4457806212318608,0.4627486788216598
98,1,0.20121769919299604,0.5770112297302008,0.024129662319117617,0.4502474176257789,0.3233894898943366
99,6,0.055529895374466176,0.5119390847883323,0.37445908907375747,0.7224103475971934,0.601411904140412
100,6,0.28967153548345137,0.5440670245957316,0.6490125499038492,0.5300045547763239,0.6704915264461863
101,3,0.5740042536351397,0.4693546987651178,0.09299786879565963,0.6359014124124727,0.8893319765392186
102,0,0.5969512883244468,0.24921392153862265,0.44084287173057035,0.13312025765523539,0.771284245850649
103,4,0.2619765268396833,0.4807640664305176,0.8122266762923955,0.14108074225300038,0.7862989580708024
104,9,0.14587957144604047,0.9913581590805148,0.04935805686934591,0.6453468995712324,0.13115677459856023
105,0,0.5765930833012789,0.877567946189311,0.9395307575738842,0.06043697325387387,0.7459747044204134
106,7,0.9578189323852241,0.15770875070328905,0.48768408932615803,0.4305669227516563,0.8408492825829067
107,2,0.5034885337910907,0.3399911410166987,0.6145075120518801,0.2880762613589847,0.7917811945968143
108,0,0.3519832519513243,0.6161471076882771,0.01370053196917298,0.9161777617303534,0.7362901876871976
109,8,0.6806746618864019,0.01744663881051045,0.38729203750354946,0.5808898982997154,0.647663922448878
110,5,0.4038961490389429,0.41743413312541455,0.43603521604264694,0.6796131950130829,0.5535903955121707
111,8,0.8302379209656346,0.39867919058298695,0.5279709819113844,0.08805979898894545,0.6317443059600578
112,7,0.15051597231525504,0.5160759952831265,0.43017600715803683,0.005866745749702029,0.2678712676559424
113,7,0.19599086051073145,0.5375005465730448,0.5916070598517829,0.6242466866139467,0.9336194623049241
114,5,0.28519035200868903,0.3753628021545007,0.13123023835530578,0.7680836983728957,0.9650431549125014
115,7,0.6188819941983155,0.3483318976807588,0.20922275202517593,0.9211015952736163,0.12004889347851044
116,0,0.16968195393992835,0.31297989969781215,0.4139401736296726,0.7886356886250824,0.21575292430560888
117,4,0.6633250261049519,0.34356940924390955,0.42613986460148834,0.11960313268226586,0.7016521927890009
118,7,0.3861704683480942,0.13434190259687995,0.870447161189267,0.4433773272817346,0.5711232602189887
119,5,0.010199467929269734,0.7470771271604607,0.803442213461083,0.9182376451019287,0.6390297615927686
120,2,0.46869317643853003,0.5368644259344508,0.8282935995613416,0.46583174908133695,0.24272901164302652
121,0,0.8756736036014056,0.18044723613981584,0.3711346941440009,0.9167288798049974,0.016100375383557686
122,9,0.7683737011518716,0.761510453688924,0.7557555361135648,0.8312790408890215,0.26850548980757405
123,6,0.790526449439613,0.6384064482744268,0.2698347035872204,0.08882373996317816,0.15462879741098257
124,0,0.061158544573838514,0.16920798274527593,0.7482751522038442,0.48365503232424945,0.2759947714190939
125,5,0.7174740935214554,0.9623933696565456,0.49722362049925806,0.4350901124257739,0.3455382063913661
126,10,0.9503340157807972,0.6484612996467245,0.23901932164003048,0.9291328742012095,0.7915435721168482
127,7,0.3809150583164891,0.025682365132153495,0.9613525028400403,0.6770394229470904,0.41301547291847185
128,1,0.7901418323915109,0.19413665180565276,0.7029171955144389,0.06951933235827323,0.599383438857797
129,8,0.36976982909001677,0.2427679386757441,0.2775021823931343,0.8525575476799392,0.8849414806466556
130,2,0.9272621612925661,0.09592716802851309,0.4125012034270601,0.5247528593028674,0.1889385808176519
131,6,0.9326183876747411,0.46156274342530257,0.9656719881325899,0.6038337005858011,0.960557773647448
132,4,0.16768390866129324,0.6568606817834647,0.07217477389552363,0.1768257395294658,0.09803396361273209
133,1,0.9036349595901942,0.542731857401582,0.8319377021306383,0.3736262947161477,0.26803368037766395
134,7,0.7376048837489795,0.8465484123983408,0.11016855584490837,0.5658733507845355,0.47372634690037907
135,8,0.41528418964409597,0.848292880564946,0.5223593166953843,0.13975563591928708,0.2948212979807425
136,6,0.18407171623795116,0.8223136040179622,0.7797044631845246,0.8539358454795238,0.7713051921225887
137,5,0.6252246312568152,0.968039310689164,0.9559948216223157,0.6799749609277803,0.6592647929098231
138,5,0.6639300298609321,0.04605174421072078,0.5668760758260228,0.5168104571568902,0.9572929136047882
139,2,0.6022884206781377,0.15384049086974305,0.5211893226629923,0.5946361304105545,0.7400741400242696
140,7,0.47576937672640307,0.5183348264610964,0.7168483563623682,0.9131398507973978,0.1144338062787843
141,5,0.9569093060541889,0.9085761788428495,0.8375236130048412,0.23781639945715216,0.778671025026117
142,0,0.5680018880287169,0.24999611310749636,0.8489155092838009,0.7804989773837449,0.588414505006634
143,10,0.8375576578331898,0.6568884113540475,0.352124459542427,0.9256780180580636,0.4677328810242031
144,2,0.36654328239754685,0.7804468804691215,0.4905261462460565,0.332706447836866,0.6559634531422536
145,8,0.7402968349403908,0.6461825558804545,0.041203635867300914,0.1657075866683756,0.10826803447044442
146,6,0.953468671570728,0.10854101220849888,0.5099009695686217,0.06571313846054405,0.452232543499136
147,2,0.04830404432786195,0.4235907320588497,0.969887745666434,0.6427087468294617,0.45190113650910346
148,5,0.26307378007379023,0.8597949085016573,0.1335968177818746,0.017750878916138024,0.4816539701112401
149,2,0.18865592665691655,0.2872161241666028,0.44093514441727566,0.7163431078741004,0.22658567854231082
150,6,0.627726802390617,0.2709346657966937,0.06925195942798446,0.8420568520455031,0.17685111007135512
151,10,0.9417614003203003,0.9967468755650272,0.31064296897386656,0.037481681718548376,0.6342744192992499
152,0,0.2819182650594667,0.7974118254050961,0.08860727953461445,0.5589544144330922,0.0855066881956209
153,6,0.47175767905049226,0.2537253478377476,0.09992441914807815,0.177524728982146,0.5149051710627058
154,4,0.4303718743459488,0.5135007448306841,0.31408729496397125,0.9654348065021965,0.09015528108797233
155,8,0.08692935046844807,0.6842040636237112,0.14795150397674584,0.7465496990476305,0.9461537296641296
156,5,0.19821667487639827,0.08735737424304146,0.21317659846681414,0.4927158829685724,0.6298283204818829
157,8,0.04411775669238416,0.3448513595109868,0.2558197499302409,0.08753817695559563,0.11089927361761542
158,0,0.07306329739674877,0.509500733854204,0.6281292152806787,0.7143123870051128,0.21980794476400323
159,10,0.3408476388400954,0.5521446533613134,0.7273233907848559,0.7126690052184087,0.6798027628230285
160,10,0.9207635827910704,0.3607397121791912,0.6298684182803835,0.03588282990714098,0.4900632796342207
161,5,0.4407366664060467,0.013317943796160026,0.726399517569614,0.1248882379473728,0.8596205221171255
162,8,0.6398416423127238,0.5488846333157781,0.48701608446711186,0.9701382906697132,0.70273872463241
163,1,0.10270454074811985,0.7420085626776862,0.61834338731317,0.17013210322351513,0.7144251570091089
164,6,0.49132249390701943,0.5554459890801902,0.7304202020679488,0.2547923450302171,0.19202282171995577
165,8,0.9605262938037119,0.4264367093620296,0.885698325142568,0.06998441975468273,0.1320033849412603
166,10,0.252390317731619,0.7726654648655238,0.8481875310236999,0.026655461342143028,0.5719177839394769
167,9,0.9019848963103392,0.6844212182758527,0.4454351133276744,0.28177614105156157,0.8687300217017869
168,8,0.7388683334941458,0.5623170084400442,0.3400256482600277,0.900076840446109,0.3362219245778665
169,4,0.33952908449201524,0.07011237250526214,0.6092157515602861,0.7594889197784025,0.3145012921507824
170,0,0.2725119148603089,0.5989802803895853,0.6056153325891259,0.5205801857445583,0.06216509103525625
171,3,0.02946481142981794,0.466214409172233,0.9559913734063151,0.44366622349307017,0.4085792863172938
172,4,0.3317108792398895,0.9575128578080246,0.870215096889954,0.12066971451272224,0.16046857603152298
173,2,0.2797953576424337,0.5359140237456986,0.7413001685375815,0.6353599527866297,0.7774798309196852
174,5,0.4431698311145098,0.2735062019594644,0.6078107873595477,0.21670344115241236,0.23555922138562346
175,3,0.8074870372804834,0.3351174870652952,0.8894058820933329,0.6743455410307865,0.04699090655032889
176,10,0.7074598675303448,0.5180963860033495,0.48578669226898874,0.7511370159709786,0.27187265474982236
177,4,0.5276570873441885,0.44208682119623877,0.254472877431948,0.5589238380310327,0.6408041920628068
178,10,0.07817722457943344,0.11627101126702655,0.23179306574671854,0.5761763372199667,0.12893035848381307
179,1,0.19239395112329793,0.20611111490155576,0.5845629845059246,0.471084505961204,0.1103546076039138
180,2,0.8619307681154424,0.5962722893410101,0.984588372607002,0.9021571607269178,0.6740678130638924
181,9,0.2613658425480774,0.1610601168403013,0.8318501955826488,0.014708521446701206,0.7474502254796184
182,7,0.2272821264976752,0.8743582848341964,0.5220447673244335,0.3081681011515659,0.4890773275170368
183,3,0.37087670509030923,0.45953134216892666,0.6630650371208728,0.6689120402698367,0.40233658242723447
184,3,0.6883756453074082,0.6701074355635381,0.26649412252313487,0.007065936111566029,0.7922088505659419
185,4,0.1321900375853372,0.08440628235497127,0.8387759947665958,0.38351258954904854,0.1728706001699989
186,0,0.49025191975560334,0.06319234434562038,0.26661537725730233,0.8392176632560091,0.031159828497319797
187,4,0.8381165031763472,0.21784051152278006,0.2122880415228965,0.695428745548695,0.6592724486119406
188,9,0.19015419694903324,0.4399379281426089,0.6709919918911598,0.8654223745619465,0.42250945196896306
189,2,0.5013488929987028,0.744662062548674,0.7324412762624435,0.42567941692202194,0.12556282243578087
190,4,0.4826477190006949,0.6128064428603365,0.3699687562329541,0.05780373478129541,0.3322471681970931
191,1,0.44840742688006885,0.0670824594773255,0.5163311070420629,0.6126745737970725,0.6877868404412204
192,2,0.7052090272710199,0.2365635485605342,0.9975840309596916,0.20361817460919318,0.6181664358460147
193,7,0.6958768911264493,0.36909575127803695,0.8732003138428597,0.8073152210810486,0.574872158633907
194,8,0.9085343014422008,0.9205875832471128,0.6372061945155404,0.11392049188949827,0.6411156751886308
195,8,0.3940025711751154,0.5666278791878145,0.7079068059657775,0.1308817782082543,0.5956338135953326
196,4,0.13519750003237507,0.8863885203670349,0.882372820194487,0.337998217822821,0.2752122066333611
197,0,0.4972143613710678,0.19647488469266228,0.7447865733928454,0.6836229872580003,0.5750077316528228
198,3,0.26043161569374684,0.9705365976553273,0.5346604848950679,0.1608346512710458,0.8610283380466559
199,7,0.14809526451120736,0.37349563850085366,0.38265935013527275,0.08965711633065132,0.17160824943090547
200,9,0.5238282820828485,0.7299457268609431,0.7386763732027483,0.8923333740797988,0.4577215328282813
201,4,0.05687038139223244,0.3437427962825945,0.663958987246327,0.7532060330445215,0.602604493064602
202,6,0.43105692006728247,0.6393732633847126,0.9585821778122918,0.21684479836306847,0.8355951306496456
203,4,0.8718523756961457,0.6254346401909504,0.517946307246168,0.8084879720982148,0.9000415453505878
204,10,0.30880934133444193,0.20985435835654853,0.0584234509076661,0.1319357370338613,0.9804948472090135
205,3,0.972631539444518,0.06986854603868498,0.38086666790566803,0.19659618643065913,0.23386089394111687
206,5,0.6342021594476595,0.2491895720585271,0.6074933898557041,0.11794736862844668,0.14890215510947236
207,5,0.5532010508740888,0.19397698720217593,0.18496740286960167,0.8575866075285186,0.9721131095842929
208,2,0.6460625681457518,0.955887192836799,0.9361764808414154,0.7017088919189474,0.606981580617867
209,2,0.1507334529482799,0.1384313057195854,0.16987707738920144,0.18901528605801088,0.04640149398680482
210,9,0.16883530458762697,0.8537757877787845,0.10562074032202506,0.6799515760102205,0.06017598746431696
211,8,0.15468019128378485,0.2634271999368817,0.9059259846052256,0.13970815180759677,0.7161345907840616
212,3,0.4583631702479677,0.7262132089836084,0.6352893342159831,0.11237645194748724,0.05384349896823659
213,2,0.34113742717436624,0.39224788612171757,0.46501670709977927,0.8293217177266871,0.9001421406593065
214,9,0.905501477489779,0.6660004517193857,0.866135860235433,0.07873458033928549,0.966035992658151
215,8,0.14231974958343463,0.5780300241133469,0.6129042506717335,0.35945325901775316,0.0661427128206119
216,9,0.72858526873029,0.6933078237342764,0.6014287648134617,0.9838011722774621,0.2430737046860061
217,6,0.2018495711582352,0.4556564029286294,0.49894243918529013,0.9793625935142066,0.6737288330937456
218,6,0.19548113999913597,0.1674987187428989,0.38589881223004785,0.7057069677582267,0.7634355136303601
219,0,0.4823676497176388,0.5290113650838092,0.7373188911460546,0.022881564583232983,0.19527541866824716
220,8,0.6187490459032936,0.005049871074991996,0.3587307004023218,0.20511651528220898,0.394933123630847
221,0,0.8326977098500452,0.07770926976859993,0.544125036730999,0.6238002972265664,0.31096667459071714
222,8,0.2812669148250818,0.7760977363047038,0.02508527339658928,0.668339803620879,0.6550901788027974
223,1,0.861717532433399,0.15684707874147452,0.3397165630563347,0.5377944096919828,0.09173297747564868
224,9,0.0533565557456942,0.9911583933922085,0.06984829090047018,0.596171251126574,0.14428689897169544
225,3,0.6107292612834099,0.2501281036539136,0.14754437493270922,0.4145016509482681,0.6278853063303529
226,6,0.41716455658897544,0.47323859918881983,0.8385748547126902,0.9739914134837462,0.7025362910241296
227,2,0.765676446487184,0.9774066802474484,0.7744205475140344,0.740389792872338,0.7069604490699397
228,7,0.7309513701058683,0.2629857749905369,0.19505043821050694,0.46803995005201215,0.2250282597804254
229,0,0.4640468418972845,0.13029570656863443,0.1199697986014504,0.22773756029201386,0.23429382123451992
230,6,0.5812210719656278,0.35845449508410987,0.10065906124422241,0.1125046261427719,0.6766153793191689
231,7,0.12297893515193514,0.5914742376462748,0.9978332469958463,0.5277322236810252,0.3235074103139891
232,4,0.9601560406297255,0.5733187338824676,0.39151829524506143,0.7537636340220857,0.10188236068989309
233,7,0.3741227556220035,0.4576235003487068,0.8534714408615686,0.98708321564043,0.20499719817631246
234,1,0.931936353563274,0.424789843222088,0.7498562959868603,0.40651387256223315,0.3464672050876072
235,7,0.37998263990447656,0.17861306225330675,0.1182436595852282,0.7143031307697307,0.5065806707328532
236,1,0.9422072752741245,0.4351666991714984,0.6614874463959358,0.2471516227453293,0.8929662502632695
237,6,0.5967738751928529,0.03480422026098229,0.16606169039033092,0.9634705296137019,0.24363014233599256
238,7,0.23914069433313612,0.3558910275414169,0.7061701577010189,0.989210981477681,0.06941238498310487
239,9,0.1081828775532675,0.39109799482699226,0.6281348154858732,0.19039434186893223,0.6542426399198894
240,8,0.10909397965842849,0.3537844729101952,0.41072656449922695,0.01969302868911804,0.654952582249675
241,2,0.6156419920642966,0.9217104964031059,0.4833963295628776,0.004192886619910574,0.6657787991975509
242,9,0.48432469391693767,0.7041131974028023,0.1096232436694482,0.6263274962377832,0.15697127850324522
243,4,0.984850151678205,0.2687266250203122,0.010112860846961946,0.8124504843929794,0.8766788756531539
244,9,0.7884571023186594,0.5025992060058072,0.03518527941756322,0.2672542774480492,0.6289006502550032
245,0,0.8377906582767846,0.7218673738082917,0.4322291105716285,0.21228787342065014,0.4703986032505335
246,1,0.09142426671087078,0.9572397176352899,0.29635102858603,0.39016992255068506,0.37979387087673366
247,4,0.5637987391626015,0.49713171971814507,0.5643920550226171,0.06448663962491741,0.2175004084495833
248,7,0.5056493050388412,0.5306023212075656,0.12980745131861393,0.27366204249563153,0.6867526600732322
249,2,0.9236422724258885,0.38432951697275486,0.2757333433397666,0.41834718783804503,0.4427467988666163
250,5,0.054341256403282356,0.07444046080518829,0.33897905862871314,0.6032881422475875,0.11207769181064497
251,8,0.8671887900060886,0.002719899029327233,0.5880266180899144,0.8652361633299644,0.1330066186622083
252,10,0.9617479088544341,0.8031506383056723,0.4381677324655958,0.5276578234883481,0.12550628149119214
253,4,0.9164882581190267,0.045467994541755985,0.29684682973312504,0.8692180398609572,0.5124430427004303
254,8,0.7018029907550629,0.959637739613349,0.4934284007656581,0.273383022594504,0.5156788564418465
255,5,0.5550681859019979,0.3348243621935888,0.24066143157102515,0.8252920815945762,0.23578425494649058
256,8,0.13065575841249766,0.397798926906738,0.46205759586137507,0.5138066508817193,0.32860396123530133
257,4,0.8022994810071532,0.8392273210474869,0.9358700673500544,0.5294570595578307,0.7554824024448997
258,0,0.568710135204552,0.5309197385607664,0.8042953058952128,0.2956981269771982,0.4403366797265701
259,6,0.023424324918558503,0.645781826160767,0.36726842366922796,0.32753881053739897,0.6620735995904762
260,4,0.4072774198305006,0.37893955411251756,0.9656969496705587,0.9655075845516955,0.7887368438547173
261,0,0.34647450537637314,0.39560295592707495,0.048052407508964445,0.7440359490756264,0.8696936547404953
262,10,0.9149251461855544,0.7408418358849617,0.6853770193064402,0.181311392710496,0.7647960733441673
263,0,0.07665213060011333,0.1830829803636833,0.2726334031227273,0.7102093562388966,0.6778409579905341
264,2,0.3041134980083692,0.4627070276548749,0.6362533169920364,0.9909696173474197,0.3457261661502642
265,6,0.3087426579928614,0.5464170035115927,0.18797254717476863,0.3244151301521869,0.14719363648852113
266,5,0.33764902323933876,0.9677116060456481,0.22957235407613052,0.9595320150089015,0.061362609684941116
267,1,0.6401953079700597,0.08519680528951479,0.28712790044267067,0.730971501201389,0.9387967830055435
268,4,0.17982855310397938,0.06724718685273168,0.3719971753307384,0.6921928496541494,0.7304710681215328
269,9,0.10791459649003088,0.30715513986574994,0.4595240401077605,0.6870394687870091,0.7771859295553364
270,9,0.8076894661371606,0.22090691962721254,0.8277627289128044,0.8075018727506043,0.24883033983502245
271,0,0.25889502860462166,0.9409373242090524,0.36139108935767295,0.07194348710503107,0.9443252083696777
272,9,0.4955284324667586,0.4695243476544134,0.3895946598847293,0.7353450311362622,0.6334345563307701
273,0,0.08331136662659266,0.08064769831865581,0.7570163973124715,0.4621125614595122,0.7441182131462787
274,5,0.9836373623640691,0.6195992367968537,0.06847909113068962,0.2764821321525063,0.9179080323786554
275,5,0.9542246583400809,0.42277637573660787,0.4529786182211737,0.45992970134641287,0.08066741184538784
276,4,0.7074218053137208,0.6263460123443473,0.7349614024076905,0.7436774600473697,0.692083447788099
277,9,0.06326015733036183,0.15475149478707073,0.9005086407560697,0.5791716091871161,0.9043124601207049
278,4,0.6526477599294876,0.573870630730646,0.6438259504967262,0.24965736023223528,0.5410310143676237
279,0,0.9046953789029879,0.9100335033439653,0.5335687320907577,0.4831121641088868,0.23873889629463696
280,3,0.027837583429913826,0.6033218679584916,0.5103945614912417,0.03926949124395451,0.3047647849101376
281,0,0.25481547625327183,0.5733719354566037,0.15598577915135048,0.9085454001388947,0.7529091848333033
282,1,0.38373510595456883,0.8431371776987179,0.9963990659900808,0.21674210423674534,0.4668872097871366
283,4,0.6667723894184665,0.9356132969925237,0.43716811741821093,0.9062305159870852,0.9809639685559464
284,3,0.011322642671858674,0.48750467399510333,0.10813811318184252,0.398805929956908,0.016555677318921935
285,8,0.3441786716094708,0.556436209602492,0.2971026845969733,0.5132716045907972,0.5098908187977361
